X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM
3.16189999964739,42.4293999990132,1054,Cataluña/Catalunya,Girona, ,17138,Portbou,http://www.portbou.cat/,1067,Tres Platgetes, , ,"Playa de arena y grava, carente de servicios e instalaciones con poca afluencia de visitantes, únicamente para realizar inmersiones y disfrutar de las aguas cristalinas y los fondos rocosos.",105 metros,10 metros, ,Medio,Semiurbana,No, ,Oscura,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,A pie fácil,No,No,N-260,Sí,Interurbano,No, , ,No,No,No,No,Sí,Sí,No,No,No,Sí,No,No,No,No,No,Sí,No,Para acceder a la playa hay que caminar unos 10 minutos desde la población. Emergencias (112).,513318,4697466,31,"03º 09' 43,092'' E","42º 25' 46,094'' N",Puerto Deportivo de Portbou,http://www.portdeportbou.cat,"0,8 km.",Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,35 km.,Arena / Grava,Acantilado,No, ,3.1619,42.4294,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1067
3.16409999982934,42.4303999990324,1055,Cataluña/Catalunya,Girona, ,17138,Portbou,http://www.portbou.cat/,1068,Del Pi, , ,"Playa muy recogida e íntima donde apenas acuden visitantes, salvo para practicar inmersiones en sus excelentes aguas cristalinas y observar sus fondos rocosos.",30 metros,6 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,A pie,No,No,C-260,Sí,Interurbano,No, , ,No,No,No,No,Sí,Sí,No,No,No,Sí,No,No,No,No,No,Sí,No,Para acceder a la playa hay que caminar unos 15 minutos desde la población. Emergencias (112).,513498,4697578,31,"03º 09' 50,979'' E","42º 25' 49,617'' N",Puerto Deportivo de Portbou,http://www.portdeportbou.cat,"0,9 km.",Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,36 km.,Arena / Grava,Acantilado,No, ,3.1641,42.4304,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1068
3.15240000020918,42.2606999989747,1056,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1069,Santa Margarida, , ,Playa muy concurrida y muy bien equipada.,600 metros,50 metros, ,Alto,Urbana,Sí, ,Dorada,Oleaje moderado / Ventosa,Sí,No,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,C-260,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,"El tipo de arena es dorado y de textura fina. Paseo marítimo pavimentado. Pasarelas de acceso para peronas con movilidad reducida. Al sur de la playa se encuentra el parque natural de ""Aiguamolls de l'Empordá"". Desde el año 2003 está certificada con",512570,4678733,31,"03º 09' 08,840'' E","42º 15' 38,670'' N",Marina d'Empuriabrava,http://www.marinaempuriabrava.com,4 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,18 km.,Arena,Urbana,No, ,3.1524,42.2607,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1069
3.15970000036374,42.2635999987371,1057,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1070,Salatar, , ,Playa turística rodeada de apartamentos y hoteles que dispone de todo tipo de servicios e infraestructuras.,500 metros,80 metros,Mucha,Alto,Urbana,Sí, ,Dorada,Oleaje moderado / Ventosa,Sí,No,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,C-260,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,"Paseo marítimo pavimentado. Dispone de pasarelas de acceso para personas con movilidad reducida. Playa certificada según normativa europea EMAS e internacional ISO 14001, en el año 2003. Emergencias (112).",513171,4679056,31,"03º 09' 34,950'' E","42º 15' 48,960'' N",Port Esportiu de Roses,http://www.portroses.com,4 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,18 km.,Arena,Urbana,No, ,3.1597,42.2636,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1070
3.16819999971929,42.2646999988739,1058,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1071,El Rastell, , ,Excelente playa que dispone de todo tipo de servicios e infraestructuras y de un paseo marítimo rodeado de palmeras muy propicio para caminar.,800 metros,80 metros, ,Alto,Urbana,Sí, ,Dorada,Oleaje moderado / Ventosa,Sí,No,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,C-260,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,El tipo de arena es dorado y de textura fina. Paseo marítimo pavimentado. Dispone de pasarelas de acceso para personas con movilidad reducida. El año 2003 obtuvo los certificados de calidad ambiental EMAS e ISO 14001. Dispone de sillas anfibias. Emerge,513872,4679180,31,"03º 10' 05,690'' E","42º 15' 53,190'' N",Port Esportiu de Roses,http://www.portroses.com,1 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,18 km.,Arena,Urbana,No, ,3.1682,42.2647,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1071
3.17759999959841,42.2600999991751,1059,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1072,La Perola,La Nova, ,"Playa artificial que dispone de todo tipo de equipamientos, incluido acceso para discapacitados, y servicios de alquileres propios de este tipo de playa.",450 metros,20/50 metros, ,Medio,Urbana,Sí, ,Dorada,Aguas tranquilas / Ventosa,Sí,No,Sí, , , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,C-260,Sí,urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,El tipo de arena es dorado y de textura fina. Paseo marítimo pavimentado. Dispone de pasarelas de acceso para personas con movilidad reducida. El año 2003 obtuvo los certificados de calidad ambiental EMAS e ISO 14001. Con los temporales de invierno la,514648,4678671,31,"03º 10' 39,610'' E","42º 15' 36,630'' N",Port Esportiu de Roses,http://www.portroses.com,"0,5 km.",Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,18 km.,Arena,Urbana,No, ,3.1776,42.2601,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1072
3.18190000040317,42.2504999992532,1060,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1073,Els Palangrers,Segon Moll, ,"Playa ubicada junto al puerto pesquero de Canyelles, conocida también como la playa del Segon Moll",140 metros,14 metros,Mucha,Medio,Semiurbana,No, ,Dorada,Oleaje moderado,Sí,No,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil,Sí,No,Ctra. Roses - Almadrava,Sí,Urbano,Sí,No vigilado,Menos de 50 plazas,No,Sí,Sí,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Paseo marítimo coincide con la acera de la carretera. La anchura oscila entre 10 (invierno) y 15 metros (verano) aproximadamente. El año 2005 obtuvo los certificados de calidad ambiental EMAS e ISO 14001. Dispone de rampa para facilitar el acceso. Emer,515005,4677606,31,"03º 10' 55,020'' E","42º 15' 02,039'' N",Port Esportiu de Roses,http://www.portroses.com,"0,5 km.",Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,18 km.,Arena / Roca,Semiurbana,No, ,3.1819,42.2505,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1073
3.19660000027149,42.2470999991495,1061,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1074,Canyelles Petites, , ,"Playa muy frecuentada por los bañistas que se alojan en hoteles y apartamentos cercanos, disponiendo de servicios e infraestructuras.",370 metros,30 metros,Mucha,Alto,Semiurbana,Sí, ,Dorada,Oleaje moderado,Sí,No,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,Ctra. Roses - Almadrava,Sí,Urbano,Sí,No vigilado,Entre 50 y 100 plazas,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,El tipo de arena es dorado y de textura fina. Paseo marítimo coincide con la acera de la carretera. La anchura oscila entre 20 (invierno) y 40 metros (verano) aproximadamente. El año 2003 obtuvo los certificados de calidad ambiental EMAS e ISO 14001. D,516219,4677231,31,"03º 11' 47,962'' E","42º 14' 49,826'' N",Port Esportiu de Roses,http://www.portroses.com,"1,5 km.",Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,18 km.,Arena,Urbana,No, ,3.1966,42.2471,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1074
3.20729999980895,42.240899999133,1062,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1075,L'Almadrava,Canyelles Grosses, ,"Playa con ambiente tranquilo y de estancia agradable, que dispone de servicios y equipamientos de calidad.",500 metros,30 metros,Mucha,Alto,Urbana,No, ,Dorada,Oleaje moderado / Ventosa,Sí,No,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,No,Ctra. Roses - Almadrava,Sí,Urbano,Sí,No vigilado,Entre 50 y 100 plazas,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,El tipo de arena es dorado y de textura gruesa. Al norte de esta playa se encuentra el límite del espacio protegido del Cabo de Creus. El año 2003 obtuvo los certificados de calidad ambiental EMAS e ISO 14001. Dispone de pasarelas de acceso para person,517103,4676544,31,"03º 12' 26,290'' E","42º 14' 27,484'' N",Port Esportiu de Roses,http://www.portroses.com,2 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,20 km.,Arena,Urbana,No, ,3.2073,42.2409,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1075
3.22479999990882,42.2397999988335,1063,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1076,Cala Murtra, , ,Cala compuesta de piedras y arena ubicada en una zona aislada de todo núcleo urbano y a la que hay que acceder a pie. Agua cristalina.,130 metros,15 metros,Mucha,Bajo,Aislada,No, ,Dorada,Oleaje moderado / Ventosa,Sí,Sí,Sí,en la playa, , ,No,No, ,Sí, ,A pie difícil / Barco,Sí,No,Ctra. Roses - Cala Joncols,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Playa situada dentro de los límites del espacio protegido de Cabo de Creus. El tipo de arena es dorado y de textura gruesa. El acceso es complicado por tierra. La anchura oscila entre 8 (invierno) y 16 metros (verano) aproximadamente. El año 2009 obtuv,518547,4676426,31,"03º 13' 29,490'' E","42º 14' 23,580'' N",Port Esportiu de Roses,http://www.portroses.com,5 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,28 km.,Arena / Bolos,Montaña,Sí,Parque Natural,3.2248,42.2398,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1076
3.22620000002461,42.2440999990032,1064,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1077,Cala Rostella,Cala Rustella, ,Playa virgen de difícil acceso que goza de unas aguas cristalinas pero con un fondo de piedras algo dificultoso para el baño.,110 metros,10 metros,Mucha,Bajo,Aislada,No, ,Dorada,Oleaje moderado,Sí,No,Sí,en la playa, , ,No,No, ,Sí, ,A pie difícil,Sí,No,Ctra. Roses - Cala Joncols,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Playa situada dentro de los límites del espacio protegido de Cabo de Creus. La anchura oscila entre 8 (invierno) y 12 metros (verano) aproximadamente. El año 2009 obtuvo los certificados EMAS e ISO 14001. Desde el aparcamiento hay que caminar unos 20 m,518662,4676904,31,"03º 13' 34,340'' E","42º 14' 38,900'' N",Port Esportiu de Roses,http://www.portroses.com,5 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,28 km.,Arena / Bolos,Montaña,Sí,Parque Natural,3.2262,42.2441,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1077
3.22780000015695,42.2511999991922,1065,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1078,Cala Montjoi, , ,"Cala ubicada junto a un complejo turístico que le proporciona servicios e infraestructuras, así como una escuela de submarinismo.",280 metros,30 metros, ,Medio,Semiurbana,No, ,Oscura,Oleaje moderado,Sí,Parcial,Sí,en la playa, , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,Ctra. Roses - Cala Joncols,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,Sí,No,No,No,No,No,Sí,Sí,No,No,No,Sí,No,"Playa situada dentro de los límites del espacio protegido de Cabo de Creus. Junto a la playa se encuentra el Restaurante ""El Bulli"" , actualmente ""Fundación El Bulli"". El año 2009 obtuvo los certificados EMAS e ISO 14001. Emergencias (112).",518791,4677692,31,"03º 13' 40,310'' E","42º 15' 04,330'' N",Port Esportiu de Roses,http://www.portroses.com,7 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,28 km.,Arena / Bolos,Montaña,Sí,Parque Natural,3.2278,42.2512,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1078
3.23900000018493,42.2509999992423,1066,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1079,Cala Calitjàs,Cala Calitges, ,Pequeña cala compuesta de arena y rocas.,110 metros,17 metros, ,Bajo,Aislada,No, ,Dorada,Oleaje moderado,Sí,Sí,Sí,en la playa, , ,No,No, ,Sí, ,A pie difícil,Sí,No,Ctra. Roses - Cala Joncols,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,El tipo de arena es dorado y de textura gruesa. Playa situada dentro de los límites del espacio protegido de Cabo de Creus. Una gran roca parte la playa en dos. Sus aguas adquieren profundidad rápidamente. Emergencias (112).,519715,4677673,31,"03º 14' 20,540'' E","42º 15' 03,910'' N",Port Esportiu de Roses,http://www.portroses.com,8 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,30 km.,Arena / Bolos,Montaña,Sí,Parque Natural,3.239,42.251,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1079
3.24399999970016,42.2495999991259,1067,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1080,Cala de La Pelosa, , ,"Playa poco turística, aunque muy frecuentada por la gente de la zona por su fácil acceso, pero carente de instalaciones y servicios.",90 metros,15 metros, ,Medio,Aislada,No, ,Dorada,Oleaje moderado,Sí,No,Sí,en la playa, , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,Ctra. Roses - Cala Joncols,No, ,Sí,No vigilado,Menos de 50 plazas,No, ,No,No,Sí,No,No,No,No,No,Sí,Sí,No,No,No,No,No,"Playa situada dentro de los límites del espacio protegido de Cabo de Creus. En temporada dispone de merendero, pequeño camping, pantalán y taxi acuático. El fondo marino tiene un desnivel considerable. El año 2009 obtuvo los certificados EMAS e ISO",520128,4677518,31,"03º 14' 38,580'' E","42º 14' 58,690'' N",Port Esportiu de Roses,http://www.portroses.com,9 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,30 km.,Arena,Montaña,Sí,Parque Natural,3.244,42.2496,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1080
3.25269999997051,42.2465999988356,1068,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1081,Cala Canadell, , ,Cala aislada ubicada dentro del espacio protegido del Cabo de Creus con muy poca afluencia de visitantes.,75 metros,20 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,Sí,Sí,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Barco,Sí,No,Ctra. Roses - Cala Joncols,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Playa situada dentro de los límites del espacio protegido de Cabo de Creus. El año 2009 obtuvo el certificado ambiental europeo EMAS y el internacional ISO 14001. Emergencias (112).,520847,4677187,31,"03º 15' 09,790'' E","42º 14' 47,970'' N",Port Esportiu de Roses,http://www.portroses.com,10 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,30 km.,Bolos,Montaña,Sí,Parque Natural,3.2527,42.2466,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1081
3.25379999961234,42.2530999990025,1069,Cataluña/Catalunya,Girona, ,17152,Roses,http://www.roses.cat,1082,Cala Jóncols, , ,Playa rústica conocida por los aficionados al submarinismo por disponer de un centro de buceo que realiza inmersiones para visitar los fondos marinos de la zona.,190 metros,25 metros,Mucha,Medio,Semiurbana,No, ,Oscura,Oleaje moderado,Sí,No,Sí,en la playa, , ,No,No, ,Sí, ,A pie difícil / Coche / Barco,Sí,No,Ctra. Roses - Cala Joncols,No, ,Sí,No vigilado,Menos de 50 plazas,No, ,No,No,Sí,No,No,No,No,No,Sí,Sí,No,No,No,Sí,No,Playa situada dentro de los límites del espacio protegido de Cabo de Creus. La anchura oscila entre 20 (invierno) y 40 metros (verano) aproximadamente. El año 2009 obtuvo los certificados EMAS e ISO 14001. Dispone de un pantalán flotante. Emergencias,520936,4677909,31,"03º 15' 13,920'' E","42º 15' 11,290'' N",Port Esportiu de Roses,http://www.portroses.com,10 km.,Hospital Comarcal de Figueres,"Ronda Rector Arolsa, s/n (Figueres)",972501400,35 km.,Arena / Bolos,Montaña,Sí,Parque Natural,3.2538,42.2531,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1082
2.98379999973976,41.7605999993227,1070,Cataluña/Catalunya,Girona, ,17160,Sant Feliu de Guíxols,http://www.guixols.net,1083,Canyerets, , ,"Playa con mucha animación en la época estival ubicada muy cerca de la urbanización Rosamar, muy recomendable para disfrutar en familia. El acceso es por la Urb. Rosamar",160 metros,25 metros, ,Bajo,Semiurbana,No, ,Dorada,Oleaje moderado,Sí,No,Sí, , , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,GI-682,Sí,Interurbano,No, , ,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,"El tipo de arena es dorado y de textura gruesa. Se encuentra dentro del Espacio Natural del Macizo de la Ardenya, rodeada de pinos y encinas. Emergencias (112).",498653,4623197,31,"02º 59' 01,735'' E","41º 45' 38,490'' N",Club Nàutic Sant Feliu de Guíxols,http://www.cnsfg.cat/es/,15 km.,Hospital Comarcal de Palamós,"Hospital, 36 (Palamós)",972600160,23 km.,Arena,Montaña,Sí,Espacio Natural del Macizo de la Ardenya,2.9838,41.7606,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1083
3.03169999965894,41.7803999990306,1071,Cataluña/Catalunya,Girona, ,17160,Sant Feliu de Guíxols,http://www.guixols.net,1084,Sant Feliu, , ,Playa con marcado carácter turístico equipada con todo tipo de servicios e infraestructuras,400 metros,30 metros, ,Alto,Urbana,Sí, ,Dorada,Oleaje moderado,Sí,No,No, , , ,Sí,Sí, ,Sí, ,A pie fácil / Coche / Barco,Sí,Sí,GI-682,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,"El tipo de arena es dorado y de textura gruesa. Dispone de silla anfibia, zona infantil de juegos y Club Infantil en temporada. En la parte norte hay un tramo de zona portuaria destinado a pequeñas embarcaciones. Emergencias (112).",502634,4625395,31,"03º 01' 54,350'' E","41º 46' 49,497'' N",Club Nàutic Sant Feliu de Guíxols,http://www.cnsfg.cat/es/,0 km.,Hospital Comarcal de Palamós,"Hospital, 36 (Palamós)",972600160,14 km.,Arena,Urbana,No, ,3.0317,41.7804,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1084
3.04979999980841,41.7906999990732,1072,Cataluña/Catalunya,Girona, ,17160,Sant Feliu de Guíxols,http://www.guixols.net,1085,Sant Pol, , ,"Playa totalmente equipada, ubicada en una bahía donde atracan gran cantidad de barcos.",870 metros,25 metros, ,Alto,Urbana,Sí, ,Dorada,Oleaje moderado,Sí,No,Sí,en la playa, , ,Sí,Sí, ,Sí, ,A pie fácil / Coche / Barco,Sí,Sí,GI-682,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,"El tipo de arena es dorado y de textura gruesa. Dispone de silla anfibia, zona infantil de juegos y Club Infantil en temporada. Emergencias (112).",504138,4626540,31,"03º 02' 59,533'' E","41º 47' 26,795'' N",Club Nàutic Sant Feliu de Guíxols,http://www.cnsfg.cat/es/,4 km.,Hospital Comarcal de Palamós,"Hospital, 36 (Palamós)",972600160,11 km.,Arena,Urbana,No, ,3.0498,41.7907,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1085
2.9731000002023,41.7536999992553,1073,Cataluña/Catalunya,Girona, ,17181,Santa Cristina d'Aro,http://www.santacristina.net,1087,Vallpresona, , ,"Playa de difícil acceso por el bosque, carente de servicios, pero con un entorno natural precioso.",280 metros,20 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,Sí,Parcial,No, , , ,No,No, ,No, ,A pie difícil,Sí,No,GI-682,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,El tipo de arena es dorado y de textura gruesa (cantos rodados). Aparcamiento en la carretera GI-682. Acceso por medio del bosque. Emergencias (112).,497764,4622431,31,"02º 58' 23,290'' E","41º 45' 13,554'' N",Club Nàutic Sant Feliu de Guíxols,http://www.cnsfg.cat/es/,19 km.,Hospital Comarcal de la Selva,"Ctra. Cala de Sant Francesc, s/n (Blanes)",972353264,29 km.,Bolos,Montaña,No, ,2.9731,41.7537,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1087
